Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Weather_Desc,TimeStamp,Date,Traffic_Vol
0.0,290.771,0.0,0.0,44,Rainfall,Soft rain,15-10-2019 21:00,2019-10-15,6040.32
0.0,290.171,0.0,0.0,44,Rainfall,Soft rain,15-10-2019 22:00,2019-10-15,4068.22
0.0,289.971,0.0,0.0,44,Rainfall,Soft rain,15-10-2019 23:00,2019-10-15,3024.32
0.0,286.68,0.0,0.0,37,Cloudy skies,Partly cloudy skies,16-10-2019 00:00,2019-10-16,2261.22
0.0,286.78,0.0,0.0,36,Cloudy skies,Partly cloudy skies,16-10-2019 01:00,2019-10-16,1651.52
0.0,286.28,0.0,0.0,37,Cloudy skies,Partly cloudy skies,16-10-2019 02:00,2019-10-16,1401.92
0.0,282.991,0.0,0.0,0,Clear skies,Clear skies,16-10-2019 03:00,2019-10-16,961.22
0.0,280.389,0.0,0.0,0,Clear skies,Clear skies,16-10-2019 06:00,2019-10-16,1414.92
0.0,280.789,0.0,0.0,0,Clear skies,Clear skies,16-10-2019 07:00,2019-10-16,1840.02
0.0,286.352,0.0,0.0,0,Clear skies,Clear skies,16-10-2019 08:00,2019-10-16,2709.72
0.0,287.775,0.0,0.0,8,Clear skies,Clear skies,16-10-2019 09:00,2019-10-16,3609.32
0.0,287.475,0.0,0.0,8,Clear skies,Clear skies,16-10-2019 10:00,2019-10-16,4501.12
0.0,287.175,0.0,0.0,9,Clear skies,Clear skies,16-10-2019 11:00,2019-10-16,4815.72
0.0,291.622,0.0,0.0,21,Cloudy skies,Scattered clouds,16-10-2019 12:00,2019-10-16,5595.72
0.0,291.522,0.0,0.0,20,Cloudy skies,Scattered clouds,16-10-2019 13:00,2019-10-16,5785.52
0.0,292.072,0.0,0.0,89,Cloudy skies,Full cloud cover,16-10-2019 14:00,2019-10-16,6284.72
0.0,292.772,0.0,0.0,88,Cloudy skies,Full cloud cover,16-10-2019 15:00,2019-10-16,6299.02
0.0,292.872,0.0,0.0,88,Cloudy skies,Full cloud cover,16-10-2019 16:00,2019-10-16,6343.22
0.0,290.571,0.0,0.0,76,Cloudy skies,Fragmented clouds,16-10-2019 17:00,2019-10-16,6087.12
0.0,291.271,0.0,0.0,77,Cloudy skies,Fragmented clouds,16-10-2019 18:00,2019-10-16,5534.62
0.0,290.471,0.0,0.0,76,Cloudy skies,Fragmented clouds,16-10-2019 19:00,2019-10-16,4762.42
0.0,291.651,0.0,0.0,93,Rainfall,Soft rain,16-10-2019 20:00,2019-10-16,3774.42
0.0,291.751,0.0,0.0,92,Rainfall,Soft rain,16-10-2019 21:00,2019-10-16,3059.42
0.0,292.151,0.0,0.0,93,Rainfall,Soft rain,16-10-2019 22:00,2019-10-16,2248.22
0.0,291.068,0.0,0.0,92,Rainfall,Steady rain,16-10-2019 23:00,2019-10-16,1724.32
0.0,290.768,0.0,0.0,92,Rainfall,Steady rain,17-10-2019 00:00,2019-10-17,1089.92
0.0,290.968,0.0,0.0,93,Rainfall,Steady rain,17-10-2019 01:00,2019-10-17,837.72
0.0,291.723,0.0,0.0,24,Rainfall,Soft rain,17-10-2019 02:00,2019-10-17,741.52
0.0,291.123,0.0,0.0,24,Rainfall,Soft rain,17-10-2019 03:00,2019-10-17,816.92
0.0,291.823,0.0,0.0,24,Rainfall,Soft rain,17-10-2019 04:00,2019-10-17,1505.92
0.0,287.989,0.0,0.0,33,Cloudy skies,Partly cloudy skies,17-10-2019 05:00,2019-10-17,3920.02
0.0,287.789,0.0,0.0,33,Cloudy skies,Partly cloudy skies,17-10-2019 06:00,2019-10-17,7293.52
0.0,288.189,0.0,0.0,33,Cloudy skies,Partly cloudy skies,17-10-2019 07:00,2019-10-17,8540.22
0.0,289.665,0.0,0.0,0,Clear skies,Clear skies,17-10-2019 08:00,2019-10-17,7548.32
0.0,291.224,0.0,0.0,12,Cloudy skies,Scattered clouds,17-10-2019 09:00,2019-10-17,6408.22
0.0,291.324,0.0,0.0,12,Cloudy skies,Scattered clouds,17-10-2019 10:00,2019-10-17,5706.22
0.0,290.924,0.0,0.0,12,Cloudy skies,Scattered clouds,17-10-2019 11:00,2019-10-17,5723.12
0.0,293.344,0.0,0.0,92,Cloudy skies,Full cloud cover,17-10-2019 12:00,2019-10-17,6006.52
0.0,293.144,0.0,0.0,92,Cloudy skies,Full cloud cover,17-10-2019 13:00,2019-10-17,6068.92
0.0,292.573,0.0,0.0,65,Rainfall,Soft rain,17-10-2019 14:00,2019-10-17,6527.82
0.0,292.973,0.0,0.0,64,Rainfall,Soft rain,17-10-2019 15:00,2019-10-17,7281.82
0.0,293.173,0.0,0.0,64,Rainfall,Soft rain,17-10-2019 16:00,2019-10-17,8173.62
0.0,289.74,0.0,0.0,100,Rainfall,Intense rainfall,17-10-2019 17:00,2019-10-17,7263.62
0.0,290.64,0.0,0.0,100,Rainfall,Intense rainfall,17-10-2019 18:00,2019-10-17,5685.42
0.0,290.14,0.0,0.0,100,Rainfall,Intense rainfall,17-10-2019 19:00,2019-10-17,4277.52
0.0,287.023,0.0,0.0,32,Rainfall,Steady rain,17-10-2019 20:00,2019-10-17,3446.82
0.0,286.723,0.0,0.0,32,Rainfall,Steady rain,17-10-2019 21:00,2019-10-17,2978.82
0.0,287.523,0.0,0.0,32,Rainfall,Steady rain,17-10-2019 22:00,2019-10-17,3388.32
0.0,285.034,0.0,0.0,64,Rainfall,Soft rain,17-10-2019 23:00,2019-10-17,2916.42
0.0,285.634,0.0,0.0,65,Rainfall,Soft rain,18-10-2019 00:00,2019-10-18,1190.02
0.0,285.034,0.0,0.0,65,Rainfall,Soft rain,18-10-2019 01:00,2019-10-18,993.72
0.0,285.223,0.0,0.0,20,Rainfall,Soft rain,18-10-2019 02:00,2019-10-18,824.72
0.0,284.423,0.0,0.0,20,Rainfall,Soft rain,18-10-2019 03:00,2019-10-18,991.12
0.0,285.023,0.0,0.0,20,Rainfall,Soft rain,18-10-2019 04:00,2019-10-18,1726.92
0.0,283.465,0.0,0.0,24,Cloudy skies,Scattered clouds,18-10-2019 05:00,2019-10-18,4143.62
0.0,283.365,0.0,0.0,25,Cloudy skies,Scattered clouds,18-10-2019 06:00,2019-10-18,7900.62
0.0,283.465,0.0,0.0,24,Cloudy skies,Scattered clouds,18-10-2019 07:00,2019-10-18,8645.52
0.0,285.881,0.0,0.0,12,Cloudy skies,Scattered clouds,18-10-2019 08:00,2019-10-18,6032.52
0.0,285.281,0.0,0.0,12,Cloudy skies,Scattered clouds,18-10-2019 09:00,2019-10-18,6898.32
0.0,285.881,0.0,0.0,12,Cloudy skies,Scattered clouds,18-10-2019 10:00,2019-10-18,6007.82
0.0,288.852,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 11:00,2019-10-18,5954.52
0.0,288.152,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 12:00,2019-10-18,6107.92
0.0,288.352,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 13:00,2019-10-18,6236.62
0.0,289.334,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 14:00,2019-10-18,6430.32
0.0,289.434,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 15:00,2019-10-18,6997.12
0.0,289.834,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 16:00,2019-10-18,8447.92
0.0,286.084,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 17:00,2019-10-18,7856.42
0.0,285.684,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 18:00,2019-10-18,6192.42
0.0,286.484,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 19:00,2019-10-18,4451.72
0.0,284.528,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 20:00,2019-10-18,3894.02
0.0,284.028,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 21:00,2019-10-18,4679.22
0.0,283.728,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 22:00,2019-10-18,3922.62
0.0,282.837,0.0,0.0,0,Clear skies,Clear skies,18-10-2019 23:00,2019-10-18,1715.22
0.0,283.637,0.0,0.0,0,Clear skies,Clear skies,19-10-2019 00:00,2019-10-19,1203.02
0.0,283.737,0.0,0.0,0,Clear skies,Clear skies,19-10-2019 01:00,2019-10-19,950.82
0.0,281.661,0.0,0.0,9,Clear skies,Clear skies,19-10-2019 02:00,2019-10-19,1184.82
0.0,281.661,0.0,0.0,8,Clear skies,Clear skies,19-10-2019 03:00,2019-10-19,1565.72
0.0,282.361,0.0,0.0,9,Clear skies,Clear skies,19-10-2019 04:00,2019-10-19,2062.32
0.0,280.125,0.0,0.0,0,Clear skies,Clear skies,19-10-2019 05:00,2019-10-19,4631.12
0.0,279.925,0.0,0.0,0,Clear skies,Clear skies,19-10-2019 06:00,2019-10-19,8055.32
0.0,280.025,0.0,0.0,0,Clear skies,Clear skies,19-10-2019 07:00,2019-10-19,8655.92
0.0,284.803,0.0,0.0,0,Clear skies,Clear skies,19-10-2019 08:00,2019-10-19,8050.12
0.0,281.84,0.0,0.0,0,Clear skies,Clear skies,19-10-2019 10:00,2019-10-19,5873.92
0.0,282.04,0.0,0.0,0,Clear skies,Clear skies,19-10-2019 11:00,2019-10-19,6093.62
0.0,284.889,0.0,0.0,32,Cloudy skies,Partly cloudy skies,19-10-2019 13:00,2019-10-19,6300.32
0.0,286.227,0.0,0.0,49,Cloudy skies,Partly cloudy skies,19-10-2019 14:00,2019-10-19,6223.62
0.0,285.327,0.0,0.0,48,Cloudy skies,Partly cloudy skies,19-10-2019 15:00,2019-10-19,7146.62
0.0,285.727,0.0,0.0,48,Cloudy skies,Partly cloudy skies,19-10-2019 16:00,2019-10-19,8553.22
0.0,282.621,0.0,0.0,13,Cloudy skies,Scattered clouds,19-10-2019 17:00,2019-10-19,7804.42
0.0,282.621,0.0,0.0,12,Cloudy skies,Scattered clouds,19-10-2019 18:00,2019-10-19,6287.32
0.0,281.921,0.0,0.0,12,Cloudy skies,Scattered clouds,19-10-2019 19:00,2019-10-19,4735.12
0.0,279.631,0.0,0.0,0,Clear skies,Clear skies,19-10-2019 20:00,2019-10-19,3549.52
0.0,279.531,0.0,0.0,0,Clear skies,Clear skies,19-10-2019 21:00,2019-10-19,3432.52
0.0,278.731,0.0,0.0,0,Clear skies,Clear skies,19-10-2019 22:00,2019-10-19,2465.32
0.0,277.173,0.0,0.0,0,Clear skies,Clear skies,19-10-2019 23:00,2019-10-19,1660.62
0.0,277.073,0.0,0.0,0,Clear skies,Clear skies,20-10-2019 00:00,2019-10-20,1361.62
0.0,276.273,0.0,0.0,0,Clear skies,Clear skies,20-10-2019 01:00,2019-10-20,1054.82
0.0,272.03,0.0,0.0,0,Clear skies,Clear skies,20-10-2019 05:00,2019-10-20,3987.62
0.0,272.33,0.0,0.0,0,Clear skies,Clear skies,20-10-2019 06:00,2019-10-20,7753.72
0.0,272.13,0.0,0.0,0,Clear skies,Clear skies,20-10-2019 07:00,2019-10-20,8615.62
0.0,278.052,0.0,0.0,0,Clear skies,Clear skies,20-10-2019 08:00,2019-10-20,7216.82
0.0,277.31,0.0,0.0,0,Clear skies,Clear skies,20-10-2019 10:00,2019-10-20,6011.72
0.0,277.01,0.0,0.0,0,Clear skies,Clear skies,20-10-2019 11:00,2019-10-20,6200.22
0.0,282.426,0.0,0.0,0,Clear skies,Clear skies,20-10-2019 13:00,2019-10-20,6315.92
0.0,281.726,0.0,0.0,0,Clear skies,Clear skies,20-10-2019 14:00,2019-10-20,6416.02
0.0,282.612,0.0,0.0,0,Clear skies,Clear skies,20-10-2019 15:00,2019-10-20,6650.02
0.0,283.212,0.0,0.0,0,Clear skies,Clear skies,20-10-2019 16:00,2019-10-20,8646.82
0.0,279.432,0.0,0.0,24,Cloudy skies,Scattered clouds,20-10-2019 17:00,2019-10-20,7786.22
0.0,279.332,0.0,0.0,24,Cloudy skies,Scattered clouds,20-10-2019 18:00,2019-10-20,6001.32
0.0,279.432,0.0,0.0,24,Cloudy skies,Scattered clouds,20-10-2019 19:00,2019-10-20,4043.52
0.0,276.953,0.0,0.0,56,Cloudy skies,Fragmented clouds,20-10-2019 20:00,2019-10-20,3372.72
0.0,276.653,0.0,0.0,56,Cloudy skies,Fragmented clouds,20-10-2019 21:00,2019-10-20,3402.62
0.0,276.753,0.0,0.0,56,Cloudy skies,Fragmented clouds,20-10-2019 22:00,2019-10-20,2371.72
0.0,276.455,0.0,0.0,68,Cloudy skies,Fragmented clouds,20-10-2019 23:00,2019-10-20,1716.52
0.0,276.355,0.0,0.0,68,Cloudy skies,Fragmented clouds,21-10-2019 00:00,2019-10-21,1183.52
0.0,276.955,0.0,0.0,69,Cloudy skies,Fragmented clouds,21-10-2019 01:00,2019-10-21,917.02
0.0,274.648,0.0,0.0,32,Cloudy skies,Partly cloudy skies,21-10-2019 02:00,2019-10-21,867.62
0.0,274.448,0.0,0.0,33,Cloudy skies,Partly cloudy skies,21-10-2019 03:00,2019-10-21,1058.72
0.0,274.848,0.0,0.0,32,Cloudy skies,Partly cloudy skies,21-10-2019 04:00,2019-10-21,1538.42
0.0,273.614,0.0,0.0,25,Cloudy skies,Scattered clouds,21-10-2019 05:00,2019-10-21,3752.32
0.0,273.014,0.0,0.0,25,Cloudy skies,Scattered clouds,21-10-2019 06:00,2019-10-21,7011.42
0.0,273.314,0.0,0.0,24,Cloudy skies,Scattered clouds,21-10-2019 07:00,2019-10-21,7777.12
0.0,279.036,0.0,0.0,76,Cloudy skies,Fragmented clouds,21-10-2019 08:00,2019-10-21,6871.02
0.0,279.774,0.0,0.0,9,Clear skies,Clear skies,21-10-2019 10:00,2019-10-21,6111.82
0.0,279.774,0.0,0.0,9,Clear skies,Clear skies,21-10-2019 11:00,2019-10-21,6191.12
0.0,283.964,0.0,0.0,13,Cloudy skies,Scattered clouds,21-10-2019 12:00,2019-10-21,6252.22
0.0,284.064,0.0,0.0,13,Cloudy skies,Scattered clouds,21-10-2019 13:00,2019-10-21,6279.52
0.0,284.363,0.0,0.0,68,Cloudy skies,Fragmented clouds,21-10-2019 14:00,2019-10-21,6950.32
0.0,284.563,0.0,0.0,69,Cloudy skies,Fragmented clouds,21-10-2019 15:00,2019-10-21,7263.62
0.0,284.463,0.0,0.0,69,Cloudy skies,Fragmented clouds,21-10-2019 16:00,2019-10-21,8221.72
0.0,282.738,0.0,0.0,56,Cloudy skies,Fragmented clouds,21-10-2019 17:00,2019-10-21,7773.22
0.0,281.938,0.0,0.0,57,Cloudy skies,Fragmented clouds,21-10-2019 18:00,2019-10-21,6518.72
0.0,282.238,0.0,0.0,56,Cloudy skies,Fragmented clouds,21-10-2019 19:00,2019-10-21,5481.32
0.0,279.716,0.0,0.0,0,Clear skies,Clear skies,21-10-2019 20:00,2019-10-21,4620.72
0.0,280.116,0.0,0.0,0,Clear skies,Clear skies,21-10-2019 21:00,2019-10-21,4697.42
0.0,279.816,0.0,0.0,0,Clear skies,Clear skies,21-10-2019 22:00,2019-10-21,4924.92
0.0,278.509,0.0,0.0,12,Cloudy skies,Scattered clouds,21-10-2019 23:00,2019-10-21,3032.12
0.0,278.509,0.0,0.0,13,Cloudy skies,Scattered clouds,22-10-2019 00:00,2019-10-22,2106.52
0.0,278.609,0.0,0.0,12,Cloudy skies,Scattered clouds,22-10-2019 01:00,2019-10-22,1724.32
0.0,277.655,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 02:00,2019-10-22,1399.32
0.0,277.455,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 03:00,2019-10-22,1056.12
0.0,277.555,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 04:00,2019-10-22,1011.92
0.0,273.901,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 05:00,2019-10-22,1457.82
0.0,273.801,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 06:00,2019-10-22,2298.92
0.0,274.301,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 07:00,2019-10-22,3107.52
0.0,281.913,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 08:00,2019-10-22,4420.52
0.0,282.829,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 10:00,2019-10-22,5260.32
0.0,283.429,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 11:00,2019-10-22,5597.02
0.0,289.518,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 12:00,2019-10-22,5790.72
0.0,288.918,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 13:00,2019-10-22,5446.22
0.0,289.018,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 14:00,2019-10-22,5712.72
0.0,291.167,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 15:00,2019-10-22,6928.22
0.0,290.967,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 16:00,2019-10-22,6414.72
0.0,291.267,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 17:00,2019-10-22,6227.52
0.0,283.794,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 18:00,2019-10-22,5502.12
0.0,283.594,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 19:00,2019-10-22,5097.82
0.0,283.894,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 20:00,2019-10-22,4524.52
0.0,281.199,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 21:00,2019-10-22,3805.62
0.0,280.799,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 22:00,2019-10-22,2452.32
0.0,280.799,0.0,0.0,0,Clear skies,Clear skies,22-10-2019 23:00,2019-10-22,2009.02
0.0,280.64,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 00:00,2019-10-23,2111.72
0.0,281.14,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 01:00,2019-10-23,1730.82
0.0,281.04,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 02:00,2019-10-23,1396.72
0.0,281.323,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 03:00,2019-10-23,1058.72
0.0,281.123,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 04:00,2019-10-23,1009.32
0.0,280.623,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 05:00,2019-10-23,1362.92
0.0,280.832,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 06:00,2019-10-23,1964.82
0.0,280.832,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 07:00,2019-10-23,2564.12
0.0,280.132,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 08:00,2019-10-23,3509.22
0.0,284.007,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 09:00,2019-10-23,3803.02
0.0,283.807,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 10:00,2019-10-23,4722.12
0.0,284.407,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 11:00,2019-10-23,5565.82
0.0,288.296,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 12:00,2019-10-23,5525.52
0.0,287.396,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 13:00,2019-10-23,5392.92
0.0,287.596,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 14:00,2019-10-23,5348.72
0.0,287.556,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 15:00,2019-10-23,6195.02
0.0,287.656,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 16:00,2019-10-23,6408.22
0.0,287.856,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 17:00,2019-10-23,6217.12
0.0,284.985,0.0,0.0,44,Cloudy skies,Partly cloudy skies,23-10-2019 18:00,2019-10-23,5502.12
0.0,284.485,0.0,0.0,44,Cloudy skies,Partly cloudy skies,23-10-2019 19:00,2019-10-23,5096.52
0.0,284.485,0.0,0.0,44,Cloudy skies,Partly cloudy skies,23-10-2019 20:00,2019-10-23,4521.92
0.0,280.59,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 21:00,2019-10-23,3796.52
0.0,281.29,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 22:00,2019-10-23,2454.92
0.0,280.59,0.0,0.0,0,Clear skies,Clear skies,23-10-2019 23:00,2019-10-23,2014.22
0.0,278.036,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 00:00,2019-10-24,1180.92
0.0,277.836,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 01:00,2019-10-24,922.22
0.0,277.536,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 02:00,2019-10-24,835.12
0.0,275.468,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 03:00,2019-10-24,915.72
0.0,274.868,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 04:00,2019-10-24,1570.92
0.0,275.768,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 05:00,2019-10-24,4066.92
0.0,271.938,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 06:00,2019-10-24,7714.72
0.0,272.838,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 07:00,2019-10-24,7924.02
0.0,272.838,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 08:00,2019-10-24,7069.92
0.0,277.153,0.0,0.0,8,Clear skies,Clear skies,24-10-2019 09:00,2019-10-24,6477.12
0.0,277.353,0.0,0.0,8,Clear skies,Clear skies,24-10-2019 10:00,2019-10-24,5451.42
0.0,277.353,0.0,0.0,8,Clear skies,Clear skies,24-10-2019 11:00,2019-10-24,5539.82
0.0,282.51,0.0,0.0,9,Clear skies,Clear skies,24-10-2019 12:00,2019-10-24,5845.32
0.0,282.51,0.0,0.0,8,Clear skies,Clear skies,24-10-2019 13:00,2019-10-24,6123.52
0.0,282.71,0.0,0.0,9,Clear skies,Clear skies,24-10-2019 14:00,2019-10-24,6377.02
0.0,284.456,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 15:00,2019-10-24,6625.32
0.0,284.556,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 16:00,2019-10-24,8557.12
0.0,284.256,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 17:00,2019-10-24,7877.22
0.0,278.536,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 18:00,2019-10-24,5957.12
0.0,279.036,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 19:00,2019-10-24,4191.72
0.0,278.636,0.0,0.0,0,Clear skies,Clear skies,24-10-2019 20:00,2019-10-24,3276.52
0.0,275.047,0.0,0.0,32,Cloudy skies,Partly cloudy skies,24-10-2019 21:00,2019-10-24,2947.62
0.0,274.647,0.0,0.0,33,Cloudy skies,Partly cloudy skies,24-10-2019 22:00,2019-10-24,2127.32
0.0,275.147,0.0,0.0,33,Cloudy skies,Partly cloudy skies,24-10-2019 23:00,2019-10-24,1567.02
0.0,276.189,0.0,0.0,80,Cloudy skies,Fragmented clouds,25-10-2019 00:00,2019-10-25,1125.02
0.0,275.589,0.0,0.0,80,Cloudy skies,Fragmented clouds,25-10-2019 01:00,2019-10-25,824.72
0.0,275.589,0.0,0.0,81,Cloudy skies,Fragmented clouds,25-10-2019 02:00,2019-10-25,722.02
0.0,275.593,0.0,0.0,81,Cloudy skies,Fragmented clouds,25-10-2019 03:00,2019-10-25,855.92
0.0,275.193,0.0,0.0,80,Cloudy skies,Fragmented clouds,25-10-2019 04:00,2019-10-25,1469.52
0.0,275.893,0.0,0.0,80,Cloudy skies,Fragmented clouds,25-10-2019 05:00,2019-10-25,3986.32
0.0,277.211,0.0,0.0,93,Cloudy skies,Full cloud cover,25-10-2019 06:00,2019-10-25,7591.22
0.0,277.411,0.0,0.0,92,Cloudy skies,Full cloud cover,25-10-2019 07:00,2019-10-25,8414.12
0.0,277.411,0.0,0.0,92,Cloudy skies,Full cloud cover,25-10-2019 08:00,2019-10-25,7609.42
0.0,280.925,0.0,0.0,48,Cloudy skies,Partly cloudy skies,25-10-2019 09:00,2019-10-25,6772.22
0.0,280.425,0.0,0.0,48,Cloudy skies,Partly cloudy skies,25-10-2019 10:00,2019-10-25,5664.62
0.0,280.925,0.0,0.0,48,Cloudy skies,Partly cloudy skies,25-10-2019 11:00,2019-10-25,5949.32
0.0,285.138,0.0,0.0,76,Cloudy skies,Fragmented clouds,25-10-2019 12:00,2019-10-25,6146.92
0.0,285.438,0.0,0.0,76,Cloudy skies,Fragmented clouds,25-10-2019 13:00,2019-10-25,6124.82
0.0,285.738,0.0,0.0,77,Cloudy skies,Fragmented clouds,25-10-2019 14:00,2019-10-25,6494.02
0.0,286.249,0.0,0.0,88,Cloudy skies,Full cloud cover,25-10-2019 15:00,2019-10-25,6521.32
0.0,286.249,0.0,0.0,89,Cloudy skies,Full cloud cover,25-10-2019 16:00,2019-10-25,8336.12
0.0,286.749,0.0,0.0,88,Cloudy skies,Full cloud cover,25-10-2019 17:00,2019-10-25,7992.92
0.0,284.976,0.0,0.0,92,Cloudy skies,Full cloud cover,25-10-2019 18:00,2019-10-25,5847.92
0.0,285.076,0.0,0.0,92,Cloudy skies,Full cloud cover,25-10-2019 19:00,2019-10-25,4142.32
0.0,284.976,0.0,0.0,92,Cloudy skies,Full cloud cover,25-10-2019 20:00,2019-10-25,3493.62
0.0,281.572,0.0,0.0,92,Rainfall,Soft rain,25-10-2019 21:00,2019-10-25,3125.72
0.0,282.072,0.0,0.0,92,Rainfall,Soft rain,25-10-2019 22:00,2019-10-25,2252.12
0.0,281.972,0.0,0.0,92,Rainfall,Soft rain,25-10-2019 23:00,2019-10-25,1526.72
0.0,280.951,0.0,0.0,92,Rainfall,Steady rain,26-10-2019 00:00,2019-10-26,1035.32
0.0,280.651,0.0,0.0,92,Rainfall,Steady rain,26-10-2019 01:00,2019-10-26,797.42
0.0,281.151,0.0,0.0,92,Rainfall,Steady rain,26-10-2019 02:00,2019-10-26,719.42
0.0,279.926,0.0,0.0,92,Rainfall,Steady rain,26-10-2019 03:00,2019-10-26,852.02
0.0,279.326,0.0,0.0,92,Rainfall,Steady rain,26-10-2019 04:00,2019-10-26,1494.22
0.0,279.726,0.0,0.0,92,Rainfall,Steady rain,26-10-2019 05:00,2019-10-26,3957.72
0.0,279.976,0.0,0.0,100,Rainfall,Steady rain,26-10-2019 06:00,2019-10-26,7275.32
0.0,279.476,0.0,0.0,100,Rainfall,Steady rain,26-10-2019 07:00,2019-10-26,7417.02
0.0,279.176,0.0,0.0,100,Rainfall,Steady rain,26-10-2019 08:00,2019-10-26,7082.92
0.0,280.389,0.0,0.0,93,Rainfall,Soft rain,26-10-2019 09:00,2019-10-26,6231.42
0.0,279.689,0.0,0.0,92,Rainfall,Soft rain,26-10-2019 10:00,2019-10-26,5880.42
0.0,280.189,0.0,0.0,92,Rainfall,Soft rain,26-10-2019 11:00,2019-10-26,5825.82
0.0,280.203,0.0,0.0,92,Rainfall,Soft rain,26-10-2019 12:00,2019-10-26,6111.82
0.0,280.703,0.0,0.0,92,Rainfall,Soft rain,26-10-2019 13:00,2019-10-26,6094.92
0.0,280.403,0.0,0.0,92,Rainfall,Soft rain,26-10-2019 14:00,2019-10-26,6451.12
0.0,280.325,0.0,0.0,92,Rainfall,Soft rain,26-10-2019 15:00,2019-10-26,6601.92
0.0,280.325,0.0,0.0,92,Rainfall,Soft rain,26-10-2019 16:00,2019-10-26,8444.02
0.0,280.625,0.0,0.0,93,Rainfall,Soft rain,26-10-2019 17:00,2019-10-26,8223.02
0.0,279.378,0.0,0.0,80,Cloudy skies,Fragmented clouds,26-10-2019 18:00,2019-10-26,6215.82
0.0,279.578,0.0,0.0,80,Cloudy skies,Fragmented clouds,26-10-2019 19:00,2019-10-26,4312.62
0.0,279.978,0.0,0.0,80,Cloudy skies,Fragmented clouds,26-10-2019 20:00,2019-10-26,3610.62
0.0,279.024,0.0,0.0,80,Cloudy skies,Fragmented clouds,26-10-2019 21:00,2019-10-26,2982.72
